week_date,competitor,brand,product_type,model,title,url,processor,ram,storage,cosmetic_grade,form_factor,screen_resolution,price_previous,price_current,price_change,price_change_pct,change_flag,key
2025-10-01,DellRefurbished,Dell,Desktop,OptiPlex 3000 MFF,Dell OptiPlex 3000 MFF,https://www.dellrefurbished.com/item/dell-optiplex-3000-mff-000029/dell-optiplex-3000-mff/1.html,"Intel Core i3-12300T (4-Core, 2.30 GHz)",16 GB,256 GB SSD,Grade A,Micro,,,509.00,,,NEW,dellrefurbished|https://www.dellrefurbished.com/item/dell-optiplex-3000-mff-000029/dell-optiplex-3000-mff/1.html
2025-10-01,DellRefurbished,Dell,Desktop,OptiPlex 3000 MFF,Dell OptiPlex 3000 MFF,https://www.dellrefurbished.com/item/dell-optiplex-3000-mff-000021/dell-optiplex-3000-mff/1.html,"Intel Core i5-12500T (6-Core, 2.00 GHz)",8 GB,256 GB SSD,Grade B,Micro,,,699.00,,,NEW,dellrefurbished|https://www.dellrefurbished.com/item/dell-optiplex-3000-mff-000021/dell-optiplex-3000-mff/1.html
2025-10-01,DellRefurbished,Dell,Desktop,OptiPlex 3000 MFF,Dell OptiPlex 3000 MFF,https://www.dellrefurbished.com/item/dell-optiplex-3000-mff-000048/dell-optiplex-3000-mff/1.html,"Intel Core i5-12500T (6-Core, 2.00 GHz)",8 GB,256 GB SSD,Grade A,Micro,,,739.00,,,NEW,dellrefurbished|https://www.dellrefurbished.com/item/dell-optiplex-3000-mff-000048/dell-optiplex-3000-mff/1.html
2025-10-01,DellRefurbished,Dell,Desktop,OptiPlex 3000 MFF,Dell OptiPlex 3000 MFF,https://www.dellrefurbished.com/item/dell-optiplex-3000-mff-000047/dell-optiplex-3000-mff/1.html,"Intel Core i5-12500T (6-Core, 2.00 GHz)",8 GB,256 GB SSD,Grade A,Micro,,,789.00,,,NEW,dellrefurbished|https://www.dellrefurbished.com/item/dell-optiplex-3000-mff-000047/dell-optiplex-3000-mff/1.html
2025-10-01,DellRefurbished,Dell,Desktop,OptiPlex 3000 MFF,Dell OptiPlex 3000 MFF,https://www.dellrefurbished.com/item/dell-optiplex-3000-mff-000052/dell-optiplex-3000-mff/1.html,"Intel Core i5-12500T (6-Core, 2.00 GHz)",8 GB,256 GB SSD,Grade B,Micro,,,689.00,,,NEW,dellrefurbished|https://www.dellrefurbished.com/item/dell-optiplex-3000-mff-000052/dell-optiplex-3000-mff/1.html
2025-10-01,DellRefurbished,Dell,Desktop,OptiPlex 3000 MFF,Dell OptiPlex 3000 MFF,https://www.dellrefurbished.com/item/dell-optiplex-3000-mff-000051/dell-optiplex-3000-mff/1.html,"Intel Core i5-12500T (6-Core, 2.00 GHz)",8 GB,256 GB SSD,Grade B,Micro,,,639.00,,,NEW,dellrefurbished|https://www.dellrefurbished.com/item/dell-optiplex-3000-mff-000051/dell-optiplex-3000-mff/1.html
2025-10-01,DellRefurbished,Dell,Desktop,OptiPlex 3000 MFF,Dell OptiPlex 3000 MFF,https://www.dellrefurbished.com/item/dell-optiplex-3000-mff-000053/dell-optiplex-3000-mff/1.html,"Intel Core i5-12500T (6-Core, 2.00 GHz)",16 GB,512 GB SSD,Grade A,Micro,,,779.00,,,NEW,dellrefurbished|https://www.dellrefurbished.com/item/dell-optiplex-3000-mff-000053/dell-optiplex-3000-mff/1.html
2025-10-01,DellRefurbished,Dell,Desktop,OptiPlex 3000 MFF,Dell OptiPlex 3000 MFF,https://www.dellrefurbished.com/item/dell-optiplex-3000-mff-000050/dell-optiplex-3000-mff/1.html,"Intel Core i5-12500T (6-Core, 2.00 GHz)",8 GB,256 GB SSD,Grade A,Micro,,,739.00,,,NEW,dellrefurbished|https://www.dellrefurbished.com/item/dell-optiplex-3000-mff-000050/dell-optiplex-3000-mff/1.html
2025-10-01,DellRefurbished,Dell,Desktop,OptiPlex 3000 MFF,Dell OptiPlex 3000 MFF,https://www.dellrefurbished.com/item/dell-optiplex-3000-mff-000049/dell-optiplex-3000-mff/1.html,"Intel Core i5-12500T (6-Core, 2.00 GHz)",8 GB,256 GB SSD,Grade B,Micro,,,639.00,,,NEW,dellrefurbished|https://www.dellrefurbished.com/item/dell-optiplex-3000-mff-000049/dell-optiplex-3000-mff/1.html
2025-10-01,DellRefurbished,Dell,Desktop,OptiPlex 3000 MFF,Dell OptiPlex 3000 MFF,https://www.dellrefurbished.com/item/dell-optiplex-3000-mff-000049/dell-optiplex-3000-mff/1.html,"1x Intel Core i5-12500 (6-Core, 3.00 GHz)",8 GB (1x 8GB),256 GB (1x 256 GB SSD),Grade B,Micro,,,,,,NEW,dellrefurbished|https://www.dellrefurbished.com/item/dell-optiplex-3000-mff-000049/dell-optiplex-3000-mff/1.html
2025-10-01,DellRefurbished,Dell,Desktop,OptiPlex 3000 SFF,Dell OptiPlex 3000 SFF,https://www.dellrefurbished.com/item/dell-optiplex-3000-sff-000004/dell-optiplex-3000-sff/1.html,"1x Intel Core i5-12500 (6-Core, 3.00 GHz)",16 GB (1x 16GB),512 GB (1x 512 GB SSD),Grade B,Small Form Factor,,,729.00,,,NEW,dellrefurbished|https://www.dellrefurbished.com/item/dell-optiplex-3000-sff-000004/dell-optiplex-3000-sff/1.html
2025-10-01,DellRefurbished,Dell,Desktop,OptiPlex 3000 SFF,Dell OptiPlex 3000 SFF,https://www.dellrefurbished.com/item/dell-optiplex-3000-sff-000006/dell-optiplex-3000-sff/1.html,"1x Intel Core i5-12500 (6-Core, 3.00 GHz)",16 GB (1x 16GB),512 GB (1x 512 GB SSD),Grade A,Small Form Factor,,,839.00,,,NEW,dellrefurbished|https://www.dellrefurbished.com/item/dell-optiplex-3000-sff-000006/dell-optiplex-3000-sff/1.html
2025-10-01,DellRefurbished,Dell,Desktop,OptiPlex 3000 MT,Dell OptiPlex 3000 MT,https://www.dellrefurbished.com/item/dell-optiplex-3000-mt-000003/dell-optiplex-3000-mt/1.html,"1x Intel Core i3-12300 (4-Core, 3.50 GHz)",16 GB (2x 8GB),512 GB (1x 512 GB SSD),Grade A,Mini Tower,,,769.00,,,NEW,dellrefurbished|https://www.dellrefurbished.com/item/dell-optiplex-3000-mt-000003/dell-optiplex-3000-mt/1.html
2025-10-01,DellRefurbished,Dell,Desktop,OptiPlex 3070 SFF,Dell OptiPlex 3070 SFF,https://www.dellrefurbished.com/item/dell-optiplex-3070-sff-000111/dell-optiplex-3070-sff/1.html,"1x Intel Core i5-9500 (6-Core, 3.00 GHz)",8 GB (1x 8GB),512 GB (1x 512 GB SSD),Grade B,Small Form Factor,,,339.00,,,NEW,dellrefurbished|https://www.dellrefurbished.com/item/dell-optiplex-3070-sff-000111/dell-optiplex-3070-sff/1.html
2025-10-01,DellRefurbished,Dell,Desktop,OptiPlex 3080 MFF,Dell OptiPlex 3080 MFF,https://www.dellrefurbished.com/item/dell-optiplex-3080-mff-000228/dell-optiplex-3080-mff/1.html,"1x Intel Core i5-10500T (6-Core, 2.30 GHz)",16 GB (1x 16GB),512 GB (1x 512 GB SSD),Grade B,Micro,,,229.00,,,NEW,dellrefurbished|https://www.dellrefurbished.com/item/dell-optiplex-3080-mff-000228/dell-optiplex-3080-mff/1.html
2025-10-01,DellRefurbished,Dell,Desktop,OptiPlex 3000 MFF,Dell OptiPlex 3000 MFF,https://www.dellrefurbished.com/item/dell-optiplex-3000-mff-000015/dell-optiplex-3000-mff/1.html,"Intel Core i3-12300T (4-Core, 2.30 GHz)",16 GB,256 GB SSD,Grade A,Micro,,,479.00,,,NEW,dellrefurbished|https://www.dellrefurbished.com/item/dell-optiplex-3000-mff-000015/dell-optiplex-3000-mff/1.html
2025-10-01,DellRefurbished,Dell,Desktop,OptiPlex 3000 MFF,Dell OptiPlex 3000 MFF,https://www.dellrefurbished.com/item/dell-optiplex-3000-mff-000004/dell-optiplex-3000-mff/1.html,"Intel Core i3-12100T (4-Core, 2.20 GHz)",8 GB,256 GB SSD,Grade A,Micro,,,459.00,,,NEW,dellrefurbished|https://www.dellrefurbished.com/item/dell-optiplex-3000-mff-000004/dell-optiplex-3000-mff/1.html
2025-10-01,DellRefurbished,Dell,Desktop,OptiPlex 3000 MFF,Dell OptiPlex 3000 MFF,https://www.dellrefurbished.com/item/dell-optiplex-3000-mff-000014/dell-optiplex-3000-mff/1.html,"Intel Core i3-12300T (4-Core, 2.30 GHz)",16 GB,256 GB SSD,Grade A,Micro,,,479.00,,,NEW,dellrefurbished|https://www.dellrefurbished.com/item/dell-optiplex-3000-mff-000014/dell-optiplex-3000-mff/1.html
2025-10-01,DellRefurbished,Dell,Desktop,OptiPlex 3000 MFF,Dell OptiPlex 3000 MFF,https://www.dellrefurbished.com/item/dell-optiplex-3000-mff-000025/dell-optiplex-3000-mff/1.html,"Intel Core i3-12100T (4-Core, 2.20 GHz)",8 GB,256 GB SSD,Grade A,Micro,,,459.00,,,NEW,dellrefurbished|https://www.dellrefurbished.com/item/dell-optiplex-3000-mff-000025/dell-optiplex-3000-mff/1.html
2025-10-01,DellRefurbished,Dell,Desktop,OptiPlex 3000 MFF,Dell OptiPlex 3000 MFF,https://www.dellrefurbished.com/item/dell-optiplex-3000-mff-000027/dell-optiplex-3000-mff/1.html,"Intel Core i3-12300T (4-Core, 2.30 GHz)",16 GB,256 GB SSD,Grade A,Micro,,,509.00,,,NEW,dellrefurbished|https://www.dellrefurbished.com/item/dell-optiplex-3000-mff-000027/dell-optiplex-3000-mff/1.html
2025-10-01,DellRefurbished,Dell,Desktop,OptiPlex 3000 MFF,Dell OptiPlex 3000 MFF,https://www.dellrefurbished.com/item/dell-optiplex-3000-mff-000033/dell-optiplex-3000-mff/1.html,"Intel Core i3-12300T (4-Core, 2.30 GHz)",32 GB,256 GB SSD,Grade A,Micro,,,499.00,,,NEW,dellrefurbished|https://www.dellrefurbished.com/item/dell-optiplex-3000-mff-000033/dell-optiplex-3000-mff/1.html
2025-10-01,DellRefurbished,Dell,Desktop,OptiPlex 3000 MFF,Dell OptiPlex 3000 MFF,https://www.dellrefurbished.com/item/dell-optiplex-3000-mff-000032/dell-optiplex-3000-mff/1.html,"Intel Core i3-12300T (4-Core, 2.30 GHz)",8 GB,256 GB SSD,Grade A,Micro,,,459.00,,,NEW,dellrefurbished|https://www.dellrefurbished.com/item/dell-optiplex-3000-mff-000032/dell-optiplex-3000-mff/1.html
2025-10-01,DellRefurbished,Dell,Desktop,OptiPlex 3000 MFF,Dell OptiPlex 3000 MFF,https://www.dellrefurbished.com/item/dell-optiplex-3000-mff-000028/dell-optiplex-3000-mff/1.html,"Intel Core i3-12300T (4-Core, 2.30 GHz)",16 GB,256 GB SSD,Grade B,Micro,,,699.00,,,NEW,dellrefurbished|https://www.dellrefurbished.com/item/dell-optiplex-3000-mff-000028/dell-optiplex-3000-mff/1.html
2025-10-01,DellRefurbished,Dell,Desktop,OptiPlex 3000 MFF,Dell OptiPlex 3000 MFF,https://www.dellrefurbished.com/item/dell-optiplex-3000-mff-000030/dell-optiplex-3000-mff/1.html,"Intel Core i3-12300T (4-Core, 2.30 GHz)",16 GB,256 GB SSD,Grade B,Micro,,,699.00,,,NEW,dellrefurbished|https://www.dellrefurbished.com/item/dell-optiplex-3000-mff-000030/dell-optiplex-3000-mff/1.html
2025-10-01,DellRefurbished,Dell,Desktop,OptiPlex 3000 MFF,Dell OptiPlex 3000 MFF,https://www.dellrefurbished.com/item/dell-optiplex-3000-mff-000007/dell-optiplex-3000-mff/1.html,"Intel Core i5-12500T (6-Core, 2.00 GHz)",16 GB,512 GB SSD,Grade A,Micro,,,839.00,,,NEW,dellrefurbished|https://www.dellrefurbished.com/item/dell-optiplex-3000-mff-000007/dell-optiplex-3000-mff/1.html
2025-10-01,DellRefurbished,Dell,Desktop,OptiPlex 3000 MFF,Dell OptiPlex 3000 MFF,https://www.dellrefurbished.com/item/dell-optiplex-3000-mff-000029/dell-optiplex-3000-mff/1.html,"Intel Core i3-12300T (4-Core, 2.30 GHz)",16 GB,256 GB SSD,Grade A,Micro,,,509.00,,,NEW,dellrefurbished|https://www.dellrefurbished.com/item/dell-optiplex-3000-mff-000029/dell-optiplex-3000-mff/1.html
2025-10-01,DellRefurbished,Dell,Desktop,OptiPlex 3000 MFF,Dell OptiPlex 3000 MFF,https://www.dellrefurbished.com/item/dell-optiplex-3000-mff-000021/dell-optiplex-3000-mff/1.html,"Intel Core i5-12500T (6-Core, 2.00 GHz)",8 GB,256 GB SSD,Grade B,Micro,,,699.00,,,NEW,dellrefurbished|https://www.dellrefurbished.com/item/dell-optiplex-3000-mff-000021/dell-optiplex-3000-mff/1.html
2025-10-01,DellRefurbished,Dell,Desktop,OptiPlex 3000 MFF,Dell OptiPlex 3000 MFF,https://www.dellrefurbished.com/item/dell-optiplex-3000-mff-000048/dell-optiplex-3000-mff/1.html,"Intel Core i5-12500T (6-Core, 2.00 GHz)",8 GB,256 GB SSD,Grade A,Micro,,,739.00,,,NEW,dellrefurbished|https://www.dellrefurbished.com/item/dell-optiplex-3000-mff-000048/dell-optiplex-3000-mff/1.html
2025-10-01,DellRefurbished,Dell,Desktop,OptiPlex 3000 MFF,Dell OptiPlex 3000 MFF,https://www.dellrefurbished.com/item/dell-optiplex-3000-mff-000047/dell-optiplex-3000-mff/1.html,"Intel Core i5-12500T (6-Core, 2.00 GHz)",8 GB,256 GB SSD,Grade A,Micro,,,789.00,,,NEW,dellrefurbished|https://www.dellrefurbished.com/item/dell-optiplex-3000-mff-000047/dell-optiplex-3000-mff/1.html
2025-10-01,DellRefurbished,Dell,Desktop,OptiPlex 3000 MFF,Dell OptiPlex 3000 MFF,https://www.dellrefurbished.com/item/dell-optiplex-3000-mff-000052/dell-optiplex-3000-mff/1.html,"Intel Core i5-12500T (6-Core, 2.00 GHz)",8 GB,256 GB SSD,Grade B,Micro,,,689.00,,,NEW,dellrefurbished|https://www.dellrefurbished.com/item/dell-optiplex-3000-mff-000052/dell-optiplex-3000-mff/1.html
2025-10-01,DellRefurbished,Dell,Desktop,OptiPlex 3000 MFF,Dell OptiPlex 3000 MFF,https://www.dellrefurbished.com/item/dell-optiplex-3000-mff-000051/dell-optiplex-3000-mff/1.html,"Intel Core i5-12500T (6-Core, 2.00 GHz)",8 GB,256 GB SSD,Grade B,Micro,,,639.00,,,NEW,dellrefurbished|https://www.dellrefurbished.com/item/dell-optiplex-3000-mff-000051/dell-optiplex-3000-mff/1.html
2025-10-01,DellRefurbished,Dell,Desktop,OptiPlex 3000 MFF,Dell OptiPlex 3000 MFF,https://www.dellrefurbished.com/item/dell-optiplex-3000-mff-000053/dell-optiplex-3000-mff/1.html,"Intel Core i5-12500T (6-Core, 2.00 GHz)",16 GB,512 GB SSD,Grade A,Micro,,,779.00,,,NEW,dellrefurbished|https://www.dellrefurbished.com/item/dell-optiplex-3000-mff-000053/dell-optiplex-3000-mff/1.html
2025-10-01,DellRefurbished,Dell,Desktop,OptiPlex 3000 MFF,Dell OptiPlex 3000 MFF,https://www.dellrefurbished.com/item/dell-optiplex-3000-mff-000050/dell-optiplex-3000-mff/1.html,"Intel Core i5-12500T (6-Core, 2.00 GHz)",8 GB,256 GB SSD,Grade A,Micro,,,739.00,,,NEW,dellrefurbished|https://www.dellrefurbished.com/item/dell-optiplex-3000-mff-000050/dell-optiplex-3000-mff/1.html
2025-10-01,DellRefurbished,Dell,Desktop,OptiPlex 3000 MFF,Dell OptiPlex 3000 MFF,https://www.dellrefurbished.com/item/dell-optiplex-3000-mff-000049/dell-optiplex-3000-mff/1.html,"Intel Core i5-12500T (6-Core, 2.00 GHz)",8 GB,256 GB SSD,Grade B,Micro,,,639.00,,,NEW,dellrefurbished|https://www.dellrefurbished.com/item/dell-optiplex-3000-mff-000049/dell-optiplex-3000-mff/1.html
2025-10-01,DellRefurbished,Dell,Desktop,OptiPlex 3000 MFF,Dell OptiPlex 3000 MFF,https://www.dellrefurbished.com/item/dell-optiplex-3000-mff-000049/dell-optiplex-3000-mff/1.html,"1x Intel Core i5-12500 (6-Core, 3.00 GHz)",8 GB (1x 8GB),256 GB (1x 256 GB SSD),Grade B,Micro,,,729.00,,,NEW,dellrefurbished|https://www.dellrefurbished.com/item/dell-optiplex-3000-mff-000049/dell-optiplex-3000-mff/1.html
2025-10-01,DellRefurbished,Dell,Desktop,OptiPlex 3000 SFF,Dell OptiPlex 3000 SFF,https://www.dellrefurbished.com/item/dell-optiplex-3000-sff-000004/dell-optiplex-3000-sff/1.html,"1x Intel Core i5-12500 (6-Core, 3.00 GHz)",16 GB (1x 16GB),512 GB (1x 512 GB SSD),Grade B,Small Form Factor,,,729.00,,,NEW,dellrefurbished|https://www.dellrefurbished.com/item/dell-optiplex-3000-sff-000004/dell-optiplex-3000-sff/1.html
2025-10-01,DellRefurbished,Dell,Desktop,OptiPlex 3000 SFF,Dell OptiPlex 3000 SFF,https://www.dellrefurbished.com/item/dell-optiplex-3000-sff-000006/dell-optiplex-3000-sff/1.html,"1x Intel Core i5-12500 (6-Core, 3.00 GHz)",16 GB (1x 16GB),512 GB (1x 512 GB SSD),Grade A,Small Form Factor,,,839.00,,,NEW,dellrefurbished|https://www.dellrefurbished.com/item/dell-optiplex-3000-sff-000006/dell-optiplex-3000-sff/1.html
2025-10-01,DellRefurbished,Dell,Desktop,OptiPlex 3000 MT,Dell OptiPlex 3000 MT,https://www.dellrefurbished.com/item/dell-optiplex-3000-mt-000003/dell-optiplex-3000-mt/1.html,"1x Intel Core i3-12300 (4-Core, 3.50 GHz)",16 GB (2x 8GB),512 GB (1x 512 GB SSD),Grade A,Mini Tower,,,769.00,,,NEW,dellrefurbished|https://www.dellrefurbished.com/item/dell-optiplex-3000-mt-000003/dell-optiplex-3000-mt/1.html
2025-10-01,DellRefurbished,Dell,Desktop,OptiPlex 3070 SFF,Dell OptiPlex 3070 SFF,https://www.dellrefurbished.com/item/dell-optiplex-3070-sff-000111/dell-optiplex-3070-sff/1.html,"1x Intel Core i5-9500 (6-Core, 3.00 GHz)",8 GB (1x 8GB),512 GB (1x 512 GB SSD),Grade B,Small Form Factor,,,339.00,,,NEW,dellrefurbished|https://www.dellrefurbished.com/item/dell-optiplex-3070-sff-000111/dell-optiplex-3070-sff/1.html
2025-10-01,DellRefurbished,Dell,Desktop,OptiPlex 3080 MFF,Dell OptiPlex 3080 MFF,https://www.dellrefurbished.com/item/dell-optiplex-3080-mff-000228/dell-optiplex-3080-mff/1.html,"1x Intel Core i5-10500T (6-Core, 2.30 GHz)",16 GB (1x 16GB),512 GB (1x 512 GB SSD),Grade B,Micro,,,229.00,,,NEW,dellrefurbished|https://www.dellrefurbished.com/item/dell-optiplex-3080-mff-000228/dell-optiplex-3080-mff/1.html
2025-10-01,DellRefurbished,Dell,Desktop,OptiPlex 3000 MFF,Dell OptiPlex 3000 MFF,https://www.dellrefurbished.com/item/dell-optiplex-3000-mff-000015/dell-optiplex-3000-mff/1.html,"Intel Core i3-12300T (4-Core, 2.30 GHz)",16 GB,256 GB SSD,Grade A,Micro,,,479.00,,,NEW,dellrefurbished|https://www.dellrefurbished.com/item/dell-optiplex-3000-mff-000015/dell-optiplex-3000-mff/1.html
2025-10-01,DellRefurbished,Dell,Desktop,OptiPlex 3000 MFF,Dell OptiPlex 3000 MFF,https://www.dellrefurbished.com/item/dell-optiplex-3000-mff-000004/dell-optiplex-3000-mff/1.html,"Intel Core i3-12100T (4-Core, 2.20 GHz)",8 GB,256 GB SSD,Grade A,Micro,,,459.00,,,NEW,dellrefurbished|https://www.dellrefurbished.com/item/dell-optiplex-3000-mff-000004/dell-optiplex-3000-mff/1.html
2025-10-01,DellRefurbished,Dell,Desktop,OptiPlex 3000 MFF,Dell OptiPlex 3000 MFF,https://www.dellrefurbished.com/item/dell-optiplex-3000-mff-000014/dell-optiplex-3000-mff/1.html,"Intel Core i3-12300T (4-Core, 2.30 GHz)",16 GB,256 GB SSD,Grade A,Micro,,,479.00,,,NEW,dellrefurbished|https://www.dellrefurbished.com/item/dell-optiplex-3000-mff-000014/dell-optiplex-3000-mff/1.html
2025-10-01,DellRefurbished,Dell,Desktop,OptiPlex 3000 MFF,Dell OptiPlex 3000 MFF,https://www.dellrefurbished.com/item/dell-optiplex-3000-mff-000025/dell-optiplex-3000-mff/1.html,"Intel Core i3-12100T (4-Core, 2.20 GHz)",8 GB,256 GB SSD,Grade A,Micro,,,459.00,,,NEW,dellrefurbished|https://www.dellrefurbished.com/item/dell-optiplex-3000-mff-000025/dell-optiplex-3000-mff/1.html
2025-10-01,DellRefurbished,Dell,Desktop,OptiPlex 3000 MFF,Dell OptiPlex 3000 MFF,https://www.dellrefurbished.com/item/dell-optiplex-3000-mff-000027/dell-optiplex-3000-mff/1.html,"Intel Core i3-12300T (4-Core, 2.30 GHz)",16 GB,256 GB SSD,Grade A,Micro,,,509.00,,,NEW,dellrefurbished|https://www.dellrefurbished.com/item/dell-optiplex-3000-mff-000027/dell-optiplex-3000-mff/1.html
2025-10-01,DellRefurbished,Dell,Desktop,OptiPlex 3000 MFF,Dell OptiPlex 3000 MFF,https://www.dellrefurbished.com/item/dell-optiplex-3000-mff-000033/dell-optiplex-3000-mff/1.html,"Intel Core i3-12300T (4-Core, 2.30 GHz)",32 GB,256 GB SSD,Grade A,Micro,,,499.00,,,NEW,dellrefurbished|https://www.dellrefurbished.com/item/dell-optiplex-3000-mff-000033/dell-optiplex-3000-mff/1.html
2025-10-01,DellRefurbished,Dell,Desktop,OptiPlex 3000 MFF,Dell OptiPlex 3000 MFF,https://www.dellrefurbished.com/item/dell-optiplex-3000-mff-000032/dell-optiplex-3000-mff/1.html,"Intel Core i3-12300T (4-Core, 2.30 GHz)",8 GB,256 GB SSD,Grade A,Micro,,,459.00,,,NEW,dellrefurbished|https://www.dellrefurbished.com/item/dell-optiplex-3000-mff-000032/dell-optiplex-3000-mff/1.html
2025-10-01,DellRefurbished,Dell,Desktop,OptiPlex 3000 MFF,Dell OptiPlex 3000 MFF,https://www.dellrefurbished.com/item/dell-optiplex-3000-mff-000028/dell-optiplex-3000-mff/1.html,"Intel Core i3-12300T (4-Core, 2.30 GHz)",16 GB,256 GB SSD,Grade B,Micro,,,699.00,,,NEW,dellrefurbished|https://www.dellrefurbished.com/item/dell-optiplex-3000-mff-000028/dell-optiplex-3000-mff/1.html
2025-10-01,DellRefurbished,Dell,Desktop,OptiPlex 3000 MFF,Dell OptiPlex 3000 MFF,https://www.dellrefurbished.com/item/dell-optiplex-3000-mff-000030/dell-optiplex-3000-mff/1.html,"Intel Core i3-12300T (4-Core, 2.30 GHz)",16 GB,256 GB SSD,Grade B,Micro,,,699.00,,,NEW,dellrefurbished|https://www.dellrefurbished.com/item/dell-optiplex-3000-mff-000030/dell-optiplex-3000-mff/1.html
2025-10-01,DellRefurbished,Dell,Desktop,OptiPlex 3000 MFF,Dell OptiPlex 3000 MFF,https://www.dellrefurbished.com/item/dell-optiplex-3000-mff-000007/dell-optiplex-3000-mff/1.html,"Intel Core i5-12500T (6-Core, 2.00 GHz)",16 GB,512 GB SSD,Grade A,Micro,,,839.00,,,NEW,dellrefurbished|https://www.dellrefurbished.com/item/dell-optiplex-3000-mff-000007/dell-optiplex-3000-mff/1.html
2025-10-01,DellRefurbished,Dell,Desktop,OptiPlex 3000 MFF,Dell OptiPlex 3000 MFF,https://www.dellrefurbished.com/item/dell-optiplex-3000-mff-000029/dell-optiplex-3000-mff/1.html,"Intel Core i3-12300T (4-Core, 2.30 GHz)",16 GB,256 GB SSD,Grade A,Micro,,,509.00,,,NEW,dellrefurbished|https://www.dellrefurbished.com/item/dell-optiplex-3000-mff-000029/dell-optiplex-3000-mff/1.html
2025-10-01,DellRefurbished,Dell,Desktop,OptiPlex 3000 MFF,Dell OptiPlex 3000 MFF,https://www.dellrefurbished.com/item/dell-optiplex-3000-mff-000021/dell-optiplex-3000-mff/1.html,"Intel Core i5-12500T (6-Core, 2.00 GHz)",8 GB,256 GB SSD,Grade B,Micro,,,699.00,,,NEW,dellrefurbished|https://www.dellrefurbished.com/item/dell-optiplex-3000-mff-000021/dell-optiplex-3000-mff/1.html
2025-10-01,DellRefurbished,Dell,Desktop,OptiPlex 3000 MFF,Dell OptiPlex 3000 MFF,https://www.dellrefurbished.com/item/dell-optiplex-3000-mff-000048/dell-optiplex-3000-mff/1.html,"Intel Core i5-12500T (6-Core, 2.00 GHz)",8 GB,256 GB SSD,Grade A,Micro,,,739.00,,,NEW,dellrefurbished|https://www.dellrefurbished.com/item/dell-optiplex-3000-mff-000048/dell-optiplex-3000-mff/1.html
2025-10-01,DellRefurbished,Dell,Desktop,OptiPlex 3000 MFF,Dell OptiPlex 3000 MFF,https://www.dellrefurbished.com/item/dell-optiplex-3000-mff-000047/dell-optiplex-3000-mff/1.html,"Intel Core i5-12500T (6-Core, 2.00 GHz)",8 GB,256 GB SSD,Grade A,Micro,,,789.00,,,NEW,dellrefurbished|https://www.dellrefurbished.com/item/dell-optiplex-3000-mff-000047/dell-optiplex-3000-mff/1.html
2025-10-01,DellRefurbished,Dell,Desktop,OptiPlex 3000 MFF,Dell OptiPlex 3000 MFF,https://www.dellrefurbished.com/item/dell-optiplex-3000-mff-000052/dell-optiplex-3000-mff/1.html,"Intel Core i5-12500T (6-Core, 2.00 GHz)",8 GB,256 GB SSD,Grade B,Micro,,,689.00,,,NEW,dellrefurbished|https://www.dellrefurbished.com/item/dell-optiplex-3000-mff-000052/dell-optiplex-3000-mff/1.html
2025-10-01,DellRefurbished,Dell,Desktop,OptiPlex 3000 MFF,Dell OptiPlex 3000 MFF,https://www.dellrefurbished.com/item/dell-optiplex-3000-mff-000051/dell-optiplex-3000-mff/1.html,"Intel Core i5-12500T (6-Core, 2.00 GHz)",8 GB,256 GB SSD,Grade B,Micro,,,639.00,,,NEW,dellrefurbished|https://www.dellrefurbished.com/item/dell-optiplex-3000-mff-000051/dell-optiplex-3000-mff/1.html
2025-10-01,DellRefurbished,Dell,Desktop,OptiPlex 3000 MFF,Dell OptiPlex 3000 MFF,https://www.dellrefurbished.com/item/dell-optiplex-3000-mff-000053/dell-optiplex-3000-mff/1.html,"Intel Core i5-12500T (6-Core, 2.00 GHz)",16 GB,512 GB SSD,Grade A,Micro,,,779.00,,,NEW,dellrefurbished|https://www.dellrefurbished.com/item/dell-optiplex-3000-mff-000053/dell-optiplex-3000-mff/1.html
2025-10-01,DellRefurbished,Dell,Desktop,OptiPlex 3000 MFF,Dell OptiPlex 3000 MFF,https://www.dellrefurbished.com/item/dell-optiplex-3000-mff-000050/dell-optiplex-3000-mff/1.html,"Intel Core i5-12500T (6-Core, 2.00 GHz)",8 GB,256 GB SSD,Grade A,Micro,,,739.00,,,NEW,dellrefurbished|https://www.dellrefurbished.com/item/dell-optiplex-3000-mff-000050/dell-optiplex-3000-mff/1.html
2025-10-01,DellRefurbished,Dell,Desktop,OptiPlex 3000 MFF,Dell OptiPlex 3000 MFF,https://www.dellrefurbished.com/item/dell-optiplex-3000-mff-000049/dell-optiplex-3000-mff/1.html,"Intel Core i5-12500T (6-Core, 2.00 GHz)",8 GB,256 GB SSD,Grade B,Micro,,,639.00,,,NEW,dellrefurbished|https://www.dellrefurbished.com/item/dell-optiplex-3000-mff-000049/dell-optiplex-3000-mff/1.html
2025-10-01,DiscountElectronics,Lenovo,Laptop,ThinkPad X1 Carbon Gen 11,"Lenovo ThinkPad X1 Carbon Gen 11 Core i7 32GB 1TB 14"" FHD+ Touch Windows 11 Laptop",https://discountelectronics.com/lenovo-thinkpad-x1-carbon-gen-11-core-i7-32gb-1tb-14-fhd-touch-windows-11-laptop/,Core i7,32GB,1TB,,,FHD+,,995.00,,,NEW,discountelectronics|https://discountelectronics.com/lenovo-thinkpad-x1-carbon-gen-11-core-i7-32gb-1tb-14-fhd-touch-windows-11-laptop/
